essay_id,session_uuid,model,error_count,messages,score_1,score_2,autoscore,rubric_max_score,rubric1_1,rubric1_2,rubric1_3,rubric1_4,rubric1_5,rubric1_6,rubric1_7,rubric1_8,rubric1_9,rubric2_1,rubric2_2,rubric2_3,rubric2_4,rubric2_5,rubric2_6,rubric2_7,rubric2_8,rubric2_9,autoscore_trait1,autoscore_trait2,autoscore_trait3,autoscore_trait4,autoscore_trait5,autoscore_trait6,autoscore_trait7,autoscore_trait8,autoscore_trait9,,,,,
18336,24d51b5d-7b8d-4ac7-a245-6e2e5b38efe5,c3h-002,0,,12,7,10,12,3,3,3,3,,,,,,2,1,2,2,,,,,,3,3,2,2,,,,,,,,,,
18337,2197e02d-dc38-450c-a79c-634085b6061b,c3h-002,0,,11,10,8,12,3,3,3,2,,,,,,3,3,2,2,,,,,,2,2,2,2,,,,,,,,,,
18338,313dc372-11aa-4964-8422-77a123792c35,c3h-002,0,,9,11,10,12,2,2,2,3,,,,,,2,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18339,8aa60de5-290c-4b03-af54-ec4a03a724c5,c3h-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18340,ac06ebcd-42bb-45e5-876b-924cd3bf2326,c3h-002,0,,10,6,7,12,3,3,2,2,,,,,,1,1,2,2,,,,,,2,2,2,1,,,,,,,,,,
18341,f124fb90-c3ba-495c-bad7-3865ffae08d2,c3h-002,0,,11,11,8,12,2,3,3,3,,,,,,2,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18342,9dcdca62-b865-4f35-81fe-2e19ce26d34c,c3h-002,0,,8,8,10,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18343,4e9bea80-25a3-47f0-b46b-f893405b4303,c3h-002,0,,7,6,10,12,1,1,2,3,,,,,,1,1,2,2,,,,,,3,3,2,2,,,,,,,,,,
18344,fae04f55-1229-45cf-acf1-6ed5a5174dc7,c3h-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18345,509d6e42-8f63-4fb5-b657-f7ca6722f7e1,c3h-002,0,,9,10,9,12,3,2,2,2,,,,,,3,3,2,2,,,,,,2,2,2,3,,,,,,,,,,
18346,6ee48de2-223e-4905-b31c-dd1632e41fd7,c3h-002,0,,8,9,10,12,2,2,2,2,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18347,d26d4eaa-5e8c-4ba7-9ca8-7036b126981a,c3h-002,0,,6,8,9,12,2,1,1,2,,,,,,2,2,2,2,,,,,,2,2,2,3,,,,,,,,,,
18348,f1b288d3-343d-4305-855f-8d17abc85675,c3h-002,0,,4,1,8,12,1,1,1,1,,,,,,0,0,0,1,,,,,,2,2,2,2,,,,,,,,,,
18349,d3ef7c11-8d22-4033-b5b6-1a8eb769a4a1,c3h-002,0,,10,9,8,12,3,2,2,3,,,,,,2,3,2,2,,,,,,2,2,2,2,,,,,,,,,,
18350,a64c815d-1a52-4821-864d-0f3473a94eca,c3h-002,0,,4,8,8,12,1,1,1,1,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18352,799ddbef-868e-43c4-84cd-891ddd2b0bae,c3h-002,0,,8,9,9,12,2,1,2,3,,,,,,2,2,2,3,,,,,,2,2,2,3,,,,,,,,,,
18353,8faa8bff-5465-41dc-880d-ae09ec1eb2f8,c3h-002,0,,7,10,10,12,2,2,1,2,,,,,,3,3,2,2,,,,,,3,3,2,2,,,,,,,,,,
18354,ad02493d-8a9a-4b89-90c6-cb993bbcc21f,c3h-002,0,,5,6,8,12,1,1,2,1,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18355,0ab6be9d-2bb6-4491-8628-3d557b9029f0,c3h-002,0,,4,3,8,12,0,1,2,1,,,,,,0,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18356,8a00702d-cae5-4378-b703-6b14711be2a6,c3h-002,0,,9,8,10,12,2,3,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18357,a157fc3d-44ae-47af-88c2-51e4f2f33266,c3h-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18358,09308996-e34f-4700-9d5f-080d6f1f7135,c3h-002,0,,7,8,8,12,2,2,1,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18361,5364809c-276f-440e-be06-d3073043926e,c3h-002,0,,4,5,8,12,0,1,1,2,,,,,,0,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18362,111a71a2-4a54-41fe-902c-8a718df88d76,c3h-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18363,4d7835d2-d6b5-4f2d-a17d-a0ae50d922e9,c3h-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18364,3df9cb37-0be0-4d6d-9437-2ad86e8cfd78,c3h-002,0,,8,6,8,12,2,2,2,2,,,,,,2,2,1,1,,,,,,2,2,2,2,,,,,,,,,,
18365,9127da55-6e5c-4118-802e-30de48a376a9,c3h-002,0,,8,4,8,12,2,2,2,2,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18366,bd2ecb1b-9380-4515-bc19-9d0ae61dc70e,c3h-002,0,,8,8,10,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18367,6cd48a9f-3971-4d8b-aa81-c2e858edb9fc,c3h-002,0,,10,8,8,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18368,c0fbe21d-34d4-4d00-8e26-eecb32283e75,c3h-002,0,,7,8,7,12,2,2,2,1,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18369,e0594dd9-0638-4a8d-b0f5-aab64bfd5eb0,c3h-002,0,,8,12,8,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18370,843793e5-671d-49a8-94c6-bd727236d75c,c3h-002,0,,4,4,4,12,1,1,1,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18371,7c809073-41b0-4b77-ae8b-7c9fbf5ef50b,c3h-002,0,,10,8,8,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18373,fb8e59ba-eebe-4207-aef1-0070dedcd322,c3h-002,0,,8,6,10,12,2,2,2,2,,,,,,1,2,1,2,,,,,,2,3,2,3,,,,,,,,,,
18374,000c504c-0c80-4906-bf4a-f05a1b1962b9,c3h-002,0,,4,4,8,12,1,1,1,1,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18375,39404963-5f95-48da-8c1b-557fced04f6e,c3h-002,0,,4,4,10,12,1,1,1,1,,,,,,1,1,1,1,,,,,,3,3,2,2,,,,,,,,,,
18376,2d37d51a-dfc4-4307-9778-a3336efb1824,c3h-002,0,,8,5,8,12,2,2,2,2,,,,,,1,1,1,2,,,,,,2,2,2,2,,,,,,,,,,
18377,5348a5aa-ae5a-435e-9445-209038ec47b2,c3h-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18378,1111c6f9-760d-4517-9acf-0453bfa85351,c3h-002,0,,8,10,11,12,2,2,2,2,,,,,,3,3,2,2,,,,,,3,3,3,2,,,,,,,,,,
18379,c37bc0ea-16c3-4431-aa5e-a269329753ac,c3h-002,0,,7,4,8,12,2,2,1,2,,,,,,0,2,1,1,,,,,,2,2,2,2,,,,,,,,,,
18380,2ad559e0-4f2c-4b8c-9eb2-5d5aa9fb6b2e,c3h-002,0,,9,9,8,12,2,2,2,3,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18381,c27c8e5b-0953-494e-af70-9dba5aa4c6a4,c3h-002,0,,12,8,8,12,3,3,3,3,,,,,,1,1,3,3,,,,,,2,2,2,2,,,,,,,,,,
18383,865ef86d-621e-45d5-91d9-0339b6f6970d,c3h-002,0,,5,6,8,12,1,2,1,1,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18384,b02e30fa-8b9a-48e7-b31f-11e29d2c75d1,c3h-002,0,,5,8,8,12,2,1,1,1,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18386,06eed7bc-bfe6-4511-9457-f972a4b8f761,c3h-002,0,,12,11,8,12,3,3,3,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18387,02c1de01-1b49-4b69-8f62-4625cc57d0f7,c3h-002,0,,8,9,9,12,2,2,2,2,,,,,,3,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18388,906c31ac-c312-4c1c-9685-0e3391256717,c3h-002,0,,10,12,8,12,2,3,2,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18389,c3fdb69e-a4f7-4923-8b36-f5f886d1d4c2,c3h-002,0,,8,9,10,12,2,2,2,2,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18390,55e75171-c7cd-42f5-9985-1d80207c8c9c,c3h-002,0,,8,8,4,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18391,5266f980-2f5e-45a6-9acf-8d2d21f1a63f,c3h-002,0,,10,9,11,12,2,3,2,3,,,,,,3,2,2,2,,,,,,3,3,2,3,,,,,,,,,,
18392,3f76bbd6-1753-4c91-b4fe-f8963b296f1c,c3h-002,0,,7,8,10,12,2,1,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18393,4aaf8b3b-6661-46cb-b77f-4818a19feeae,c3h-002,0,,10,10,10,12,2,3,2,3,,,,,,2,2,3,3,,,,,,3,3,2,2,,,,,,,,,,
18394,1dd25c7a-7e5b-43a9-91ae-cdc379dd5f0d,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18395,c3397b6f-4726-4fc7-8bb2-8cf5827f07f4,c3h-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18396,5d1396ba-1a8c-4d6b-85b1-a9f82bb773fa,c3h-002,0,,9,8,10,12,2,2,3,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18398,3653a0e8-51be-4cf6-ab19-8200d9a2adb1,c3h-002,0,,10,9,7,12,2,2,3,3,,,,,,3,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18399,2b4e8527-a433-4321-803b-1a168c72d44d,c3h-002,0,,10,12,9,12,3,3,2,2,,,,,,3,3,3,3,,,,,,2,2,2,3,,,,,,,,,,
18401,3993f32c-f06b-492e-884e-9c93f21d0972,c3h-002,0,,10,8,10,12,3,3,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18402,48926d0b-0e71-44a8-a744-d0f4fd5c53ae,c3h-002,0,,3,5,7,12,0,1,1,1,,,,,,0,1,2,2,,,,,,1,2,2,2,,,,,,,,,,
18403,4e910c28-26f4-4cd9-8f41-d99b9c91d97e,c3h-002,0,,6,6,8,12,1,1,2,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18404,27c75611-c789-4bf4-a556-bdf04a6aad93,c3h-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,3,,,,,,,,,,
18405,e697166b-efaf-42b4-a9d0-c5c1cc32eb6d,c3h-002,0,,8,6,8,12,2,2,2,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18406,fd9c7eae-4387-4eba-ab99-de596be5fea8,c3h-002,0,,10,8,8,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18407,dd3776d0-87cd-4e44-a1f2-e5146ac73f84,c3h-002,0,,10,11,8,12,3,3,2,2,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18408,8d386716-7dea-4553-8447-8cff124f7a89,c3h-002,0,,12,12,9,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,2,2,2,,,,,,,,,,
18409,56262a18-564d-401f-8107-898b3393d847,c3h-002,0,,8,6,8,12,2,2,2,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18411,efc5e6bd-4bce-4512-84dd-901345a84e6b,c3h-002,0,,5,5,11,12,1,1,1,2,,,,,,1,1,1,2,,,,,,3,3,3,2,,,,,,,,,,
18412,80f54bbd-e27b-439c-85a8-772b6641675a,c3h-002,0,,6,8,8,12,1,1,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18413,b3f42f64-37ff-406b-a9d3-d4f22fc2be04,c3h-002,0,,9,9,6,12,3,3,2,1,,,,,,3,3,2,1,,,,,,2,2,1,1,,,,,,,,,,
18414,d0a4b087-f948-400d-a9a3-e65b8460f051,c3h-002,0,,5,3,9,12,1,1,1,2,,,,,,0,1,1,1,,,,,,2,2,2,3,,,,,,,,,,
18415,617e7bdb-50e9-4191-ac04-4af7952161e0,c3h-002,0,,7,7,6,12,2,2,2,1,,,,,,2,2,2,1,,,,,,2,2,1,1,,,,,,,,,,
18416,c3f93b79-67c3-4687-8298-1d5c2f0d3c66,c3h-002,0,,11,8,9,12,3,3,2,3,,,,,,2,2,2,2,,,,,,2,2,2,3,,,,,,,,,,
18417,83ebea0c-9a05-41ff-a604-c2636b49bba7,c3h-002,0,,6,4,8,12,1,1,2,2,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18418,de4a9fd1-f772-477c-b4fc-f8f043482a68,c3h-002,0,,9,9,9,12,2,2,2,3,,,,,,2,2,2,3,,,,,,2,2,2,3,,,,,,,,,,
18419,932542d2-f339-4e1e-abf7-a0dd1aea34db,c3h-002,0,,12,11,12,12,3,3,3,3,,,,,,2,3,3,3,,,,,,3,3,3,3,,,,,,,,,,
18421,e6719393-9c50-4be8-bc79-d74048de6952,c3h-002,0,,8,6,10,12,2,2,2,2,,,,,,1,1,2,2,,,,,,3,3,2,2,,,,,,,,,,
18422,0649e06c-7e12-46ad-9660-53e67dbef6c6,c3h-002,0,,11,12,10,12,3,3,2,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18423,89b10d09-5967-4162-a6e1-aac05f9237f5,c3h-002,1,Unknown error. ,10,8,7,12,2,3,2,3,,,,,,2,2,2,2,,,,,,3,2,,,,,,,,,,,,
18424,2dee53a2-e5a8-4a90-82c7-6902d4d058d0,c3h-002,0,,7,10,9,12,1,1,2,3,,,,,,2,2,3,3,,,,,,2,2,2,3,,,,,,,,,,
18426,f24f3161-ddeb-4058-b40a-f142e3f694d1,c3h-002,0,,5,5,9,12,1,1,1,2,,,,,,1,1,1,2,,,,,,3,2,2,2,,,,,,,,,,
18427,88c24964-c89f-412a-9bd5-55fbfdd0b89f,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18428,6ba10a37-30fd-49ca-89c7-268e179e6697,c3h-002,0,,6,8,7,12,1,1,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18429,7d7f69db-0078-46b6-88f0-b135e39a59ad,c3h-002,0,,7,8,8,12,0,2,2,3,,,,,,1,1,3,3,,,,,,2,2,2,2,,,,,,,,,,
18430,b787f7c4-c0c3-405c-a640-dcc92ae022c4,c3h-002,0,,10,9,7,12,3,3,2,2,,,,,,2,2,2,3,,,,,,2,2,2,1,,,,,,,,,,
18432,2b8a58bf-b809-48b2-ad78-e950447eaf01,c3h-002,0,,9,6,8,12,2,2,2,3,,,,,,2,2,1,1,,,,,,2,2,2,2,,,,,,,,,,
18433,de26f8cd-db80-4e1e-ae87-e145be46c387,c3h-002,0,,11,8,8,12,3,3,2,3,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18434,64239971-4437-4356-a190-fb5cf88d1e46,c3h-002,0,,7,10,10,12,2,1,2,2,,,,,,2,2,3,3,,,,,,3,3,2,2,,,,,,,,,,
18435,d4cf98f9-d4fd-499a-b6d5-7c72a8061faa,c3h-002,0,,8,10,8,12,2,2,2,2,,,,,,2,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18436,a7826cb0-e1dd-4574-86f6-de9fbe1b3776,c3h-002,0,,4,4,6,12,1,1,1,1,,,,,,1,1,1,1,,,,,,2,2,1,1,,,,,,,,,,
18438,96f02d61-8fe0-48ca-a5b9-0d870bbb7d9c,c3h-002,0,,10,12,9,12,2,2,3,3,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18441,259d79ae-3571-451a-ac76-a3acfb40eb9e,c3h-002,0,,5,3,7,12,0,1,2,2,,,,,,0,1,1,1,,,,,,1,1,2,3,,,,,,,,,,
18442,f6bf7568-6982-436f-97b7-8d65dce8863c,c3h-002,0,,12,11,10,12,3,3,3,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18444,cf73a7b7-8b23-43d1-9bd4-4b1f7d58e0b9,c3h-002,0,,8,4,9,12,2,2,2,2,,,,,,1,1,1,1,,,,,,2,2,2,3,,,,,,,,,,
18445,87a3bc0b-f660-4f76-a191-034729157bee,c3h-002,0,,5,4,8,12,0,1,2,2,,,,,,0,1,1,2,,,,,,2,2,2,2,,,,,,,,,,
18446,9fd0e267-5982-4502-8068-61c655c9d90d,c3h-002,0,,3,4,8,12,0,1,1,1,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18448,31a2be20-bb3a-4e80-9c37-9fd8390cb567,c3h-002,0,,9,10,11,12,2,2,2,3,,,,,,2,2,3,3,,,,,,3,3,3,2,,,,,,,,,,
18449,8e34135d-8d50-4467-b541-2bd9ac72d625,c3h-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,3,,,,,,,,,,
18450,296298be-1da7-405c-adc1-2bdedd959bd6,c3h-002,0,,10,10,12,12,2,3,2,3,,,,,,2,3,2,3,,,,,,3,3,3,3,,,,,,,,,,
18451,fc8838d8-446c-4d21-bdfd-366c987e474d,c3h-002,1,Unknown error. ,12,6,6,12,3,3,3,3,,,,,,1,1,2,2,,,,,,2,2,2,,,,,,,,,,,
18453,3a363e55-be74-40b8-b58d-ad1ab2c76ef4,c3h-002,0,,8,8,10,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18454,64d19cd9-e17d-4d4b-9ebb-ac88584cbaeb,c3h-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18455,5b20b1f6-ec4f-4acf-88b5-0979b71351e8,c3h-002,0,,4,3,8,12,1,1,1,1,,,,,,1,1,0,1,,,,,,2,2,2,2,,,,,,,,,,
18456,f4b6a897-f8e0-4841-afe8-66d026e9a846,c3h-002,0,,6,5,8,12,0,2,2,2,,,,,,0,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18458,2db7a521-d5d2-478b-88b9-a10b1223a35a,c3h-002,0,,9,12,11,12,2,2,2,3,,,,,,3,3,3,3,,,,,,3,3,3,2,,,,,,,,,,
18459,c4dfbc64-dd3a-4bc6-a265-0684d5994ac0,c3h-002,0,,10,8,9,12,3,3,2,2,,,,,,2,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18460,c4772f68-abda-4c59-8bd6-94aebf523e63,c3h-002,0,,9,6,8,12,2,2,2,3,,,,,,2,1,2,1,,,,,,2,2,2,2,,,,,,,,,,
18461,4fc20d55-441a-4f0f-9abe-4a6218cc1e42,c3h-002,0,,6,6,8,12,2,1,1,2,,,,,,2,1,1,2,,,,,,2,2,2,2,,,,,,,,,,
18463,551f3eda-3545-466a-91ab-98562a190d2c,c3h-002,0,,3,3,4,12,1,1,1,0,,,,,,1,1,1,0,,,,,,1,1,1,1,,,,,,,,,,
18464,3efcd5ab-1a0f-4dec-abf3-2ae0afba72ef,c3h-002,0,,8,8,10,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18465,6423bb11-3663-469a-89fb-31e8a4668c28,c3h-002,0,,10,8,8,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18466,a49d36bc-fa85-4478-bdd6-ad9fa9596678,c3h-002,0,,5,7,10,12,1,1,2,1,,,,,,2,2,1,2,,,,,,3,3,2,2,,,,,,,,,,
18467,8e7e7da7-56ea-4268-ac49-40e003319518,c3h-002,0,,9,12,9,12,3,2,2,2,,,,,,3,3,3,3,,,,,,2,2,2,3,,,,,,,,,,
18468,fe77ff9e-3eb1-4fcc-9c67-60a29c686e96,c3h-002,0,,4,6,8,12,1,1,1,1,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18471,09e67d02-c3e7-409b-ae2d-0578a618470a,c3h-002,0,,9,11,8,12,2,2,2,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18472,7097bc08-ab1f-465e-aecf-375f85484cfe,c3h-002,0,,6,8,9,12,1,1,2,2,,,,,,2,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18473,14082fc8-06b0-4245-97b5-be729bac784b,c3h-002,0,,12,12,9,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,2,2,2,,,,,,,,,,
18474,ed881725-47be-422c-865b-9a65a160d156,c3h-002,1,Incorrect number of criteria returned: 1 of 4 ,10,12,0,12,3,3,2,2,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,
18475,e5b1f3ca-1b1f-43c3-946b-83c093c07cc3,c3h-002,0,,9,9,8,12,2,2,2,3,,,,,,2,3,2,2,,,,,,2,2,2,2,,,,,,,,,,
18476,e26253ee-c63e-4f65-9b58-76077fdf1a8a,c3h-002,0,,8,12,11,12,2,2,2,2,,,,,,3,3,3,3,,,,,,3,3,3,2,,,,,,,,,,
18477,00127aab-b15e-4f43-8bc6-4a0c2bb324b5,c3h-002,0,,11,11,9,12,3,3,3,2,,,,,,3,3,2,3,,,,,,3,2,2,2,,,,,,,,,,
18478,c585d18f-9576-4f7c-88b2-c8f0144a9472,c3h-002,0,,6,8,9,12,1,1,2,2,,,,,,2,2,2,2,,,,,,2,2,2,3,,,,,,,,,,
18479,75542d07-f3b3-4fff-8020-141c4b9efaf8,c3h-002,0,,11,12,8,12,3,3,3,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18480,46d02e92-015f-45f2-bbc2-ab4a37a3de1b,c3h-002,0,,8,9,11,12,2,2,2,2,,,,,,2,2,2,3,,,,,,3,3,2,3,,,,,,,,,,
18481,2f800cfa-f8a9-45dc-92be-d12cc80ac586,c3h-002,0,,4,5,9,12,1,1,1,1,,,,,,1,1,1,2,,,,,,2,2,2,3,,,,,,,,,,
18482,5514d7dd-ff06-4253-b103-32c74a684638,c3h-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18484,86c85995-e736-4f65-b5ca-07e51e3cf5b6,c3h-002,0,,6,6,8,12,1,1,2,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18485,57f0287d-f9bc-4ed4-9f08-f5d416ad9d66,c3h-002,0,,10,6,8,12,2,3,2,3,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18488,03faa321-5f28-4fe2-aaa0-e78a7874b830,c3h-002,0,,5,4,8,12,1,1,2,1,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18489,f767dff3-4517-49a7-b0b1-3e1b5ccf3160,c3h-002,0,,12,9,10,12,3,3,3,3,,,,,,2,2,3,2,,,,,,3,3,2,2,,,,,,,,,,
18490,e90d459f-e11d-4e37-836e-e0201227ac03,c3h-002,0,,8,6,10,12,2,2,2,2,,,,,,1,2,1,2,,,,,,3,3,2,2,,,,,,,,,,
18491,b14a6f53-c029-4207-a822-b3b63ad7861f,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18492,9f511143-5e9b-445f-a1e8-1f681a9d6135,c3h-002,0,,8,9,9,12,2,2,2,2,,,,,,2,2,2,3,,,,,,3,2,2,2,,,,,,,,,,
18494,2a2c1042-4d94-4178-ba07-45b74cb04734,c3h-002,0,,10,8,8,12,2,3,3,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18495,3e8583bd-182d-4fea-b515-752a0edf52a7,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18496,ea43da0d-b58e-44a8-81d4-d37860b18534,c3h-002,0,,3,3,7,12,0,1,1,1,,,,,,0,1,1,1,,,,,,2,2,2,1,,,,,,,,,,
18497,a145afea-996a-4b58-9485-3404123d0858,c3h-002,0,,12,6,10,12,3,3,3,3,,,,,,2,1,1,2,,,,,,3,2,3,2,,,,,,,,,,
18498,6c58221c-0f73-474f-84df-b652d44bcf08,c3h-002,0,,10,8,9,12,2,3,2,3,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18499,acba33af-5ded-43b7-91b1-51af9ae23bf9,c3h-002,0,,12,12,9,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,2,2,2,,,,,,,,,,
18500,27cb0c5f-be1b-4079-8626-7790dbbb0c68,c3h-002,0,,12,8,9,12,3,3,3,3,,,,,,2,2,1,3,,,,,,3,2,2,2,,,,,,,,,,
18501,b8450e58-192c-4ce1-b229-e93f6f93393e,c3h-002,0,,5,4,8,12,1,1,1,2,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18502,bf6a4fe4-34e4-4d9f-95b4-acc28aa3d254,c3h-002,0,,8,9,8,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18503,865e11f4-eb2b-4c87-ab09-76b1b0cf5034,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18504,0d4c8f5a-df30-4b47-bb36-9cafb0518559,c3h-002,0,,3,2,5,12,0,1,1,1,,,,,,0,0,1,1,,,,,,1,1,1,2,,,,,,,,,,
18505,f1ac99f3-32da-4946-b45a-325551b09443,c3h-002,0,,5,8,10,12,1,1,1,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18506,81c93f4e-8ed9-4c5e-a573-8caf921ae591,c3h-002,0,,5,7,8,12,1,1,1,2,,,,,,2,2,2,1,,,,,,2,2,2,2,,,,,,,,,,
18507,2c670064-a650-4ed2-bdf0-83348411d490,c3h-002,0,,10,12,8,12,2,3,2,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18508,78798860-1e43-4c60-a0f2-4a627b33fc4e,c3h-002,0,,9,9,11,12,2,2,2,3,,,,,,2,2,2,3,,,,,,3,3,2,3,,,,,,,,,,
18509,bcbf65d9-4b42-44ff-9ede-8ee39d599632,c3h-002,0,,5,6,6,12,0,1,2,2,,,,,,0,2,2,2,,,,,,1,1,2,2,,,,,,,,,,
18510,7ad2aa81-4948-45b1-bf4a-d33ff9a5d805,c3h-002,0,,8,8,10,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18511,5b75ee68-2366-42fc-8c1c-9cf515afb9a2,c3h-002,0,,4,3,8,12,1,1,1,1,,,,,,0,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
