essay_id,session_uuid,model,error_count,messages,score_1,score_2,autoscore,rubric_max_score,rubric1_1,rubric1_2,rubric1_3,rubric1_4,rubric1_5,rubric1_6,rubric1_7,rubric1_8,rubric1_9,rubric2_1,rubric2_2,rubric2_3,rubric2_4,rubric2_5,rubric2_6,rubric2_7,rubric2_8,rubric2_9,autoscore_trait1,autoscore_trait2,autoscore_trait3,autoscore_trait4,autoscore_trait5,autoscore_trait6,autoscore_trait7,autoscore_trait8,autoscore_trait9,,,,,
18337,3378ac1c-831e-4b9b-8806-e107df0c66ae,c3s-002,0,,11,10,6,12,3,3,3,2,,,,,,3,3,2,2,,,,,,2,2,1,1,,,,,,,,,,
18338,ac7ba527-a0d2-4c38-9c44-288a8cc73656,c3s-002,0,,9,11,9,12,2,2,2,3,,,,,,2,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18339,ce8b934f-5e1f-472e-b844-5d059ab17a4d,c3s-002,0,,12,12,7,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18340,89e0ee03-d3d1-4da5-a71b-4e559af9f660,c3s-002,0,,10,6,7,12,3,3,2,2,,,,,,1,1,2,2,,,,,,2,2,2,1,,,,,,,,,,
18341,9f9e980c-c2d8-4372-a62d-c966d60f2fd6,c3s-002,0,,11,11,6,12,2,3,3,3,,,,,,2,3,3,3,,,,,,1,2,2,1,,,,,,,,,,
18342,2ed5355a-b1a7-46fc-b604-d6f6fac87154,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18343,82cf2ffa-8b29-45da-a047-685585e6742c,c3s-002,0,,7,6,8,12,1,1,2,3,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18344,70499b88-ae73-4f05-8a0d-d652daa9fc2b,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18345,c401e4e1-b86d-4d92-8fae-8094194305f6,c3s-002,0,,9,10,8,12,3,2,2,2,,,,,,3,3,2,2,,,,,,2,3,2,1,,,,,,,,,,
18346,245bcdbf-c9ff-4e0b-aa54-1ddcf48fa256,c3s-002,0,,8,9,8,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18347,697d0504-269a-49bf-8cee-6818370f4cda,c3s-002,0,,6,8,5,12,2,1,1,2,,,,,,2,2,2,2,,,,,,1,1,1,2,,,,,,,,,,
18348,76a78a62-9710-4ea1-8b44-92f84316e8f3,c3s-002,0,,4,1,7,12,1,1,1,1,,,,,,0,0,0,1,,,,,,1,1,2,3,,,,,,,,,,
18349,644457eb-7b1e-4f71-806b-41da2384d2fb,c3s-002,0,,10,9,7,12,3,2,2,3,,,,,,2,3,2,2,,,,,,2,2,2,1,,,,,,,,,,
18350,ea1a159f-1c13-467e-b2df-7072adb7f067,c3s-002,0,,4,8,4,12,1,1,1,1,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18352,e5b59ea0-8e6b-4fa2-b987-21c225e5773d,c3s-002,0,,8,9,8,12,2,1,2,3,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18353,8815454d-f14f-46db-9aba-7bba242f0923,c3s-002,0,,7,10,6,12,2,2,1,2,,,,,,3,3,2,2,,,,,,2,2,1,1,,,,,,,,,,
18354,edfe2c01-8146-4e2b-8619-89819fa0e5ad,c3s-002,0,,5,6,4,12,1,1,2,1,,,,,,1,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18355,5e97dc65-1032-4148-81d6-8708ed13c592,c3s-002,0,,4,3,6,12,0,1,2,1,,,,,,0,1,1,1,,,,,,2,2,1,1,,,,,,,,,,
18356,7c556bc1-0f06-40e6-9081-460911d6aea9,c3s-002,0,,9,8,7,12,2,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18357,7d16dba0-9bad-48a0-b483-4432411fe23f,c3s-002,0,,8,8,6,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18358,af01f2cb-0a95-45a7-b404-487ca7bd4e3c,c3s-002,0,,7,8,8,12,2,2,1,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18361,a8c15450-6f69-469e-9a45-192a3c05d5b3,c3s-002,0,,4,5,4,12,0,1,1,2,,,,,,0,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18362,890c4b7a-666a-440e-9e18-9afc3a50f59c,c3s-002,0,,12,12,5,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,1,1,1,,,,,,,,,,
18363,ec149cce-d8e5-48b5-a17b-bc093961f77c,c3s-002,0,,12,12,7,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18364,f09358e7-d6cb-47e1-b6e6-49fccba1e6eb,c3s-002,0,,8,6,6,12,2,2,2,2,,,,,,2,2,1,1,,,,,,2,2,1,1,,,,,,,,,,
18365,73996782-40ea-42c1-bfcd-5a24475f9f3b,c3s-002,0,,8,4,4,12,2,2,2,2,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18366,15848e6e-d6d9-449c-b8e4-72f9affbd183,c3s-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18367,568817c6-8e9f-4362-882c-6fae28b0cafb,c3s-002,0,,10,8,7,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,1,2,2,,,,,,,,,,
18368,1b2ffb70-2c25-4c91-9ab0-cef2534aa3e1,c3s-002,0,,7,8,6,12,2,2,2,1,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18369,55584b68-875d-4c10-97a5-aad04b3d407a,c3s-002,0,,8,12,8,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18370,bb4a6343-6746-47b6-831d-cac84bfc5493,c3s-002,0,,4,4,3,12,1,1,1,1,,,,,,1,1,1,1,,,,,,1,1,1,0,,,,,,,,,,
18371,43510007-bbb5-4611-9185-d029ee0d7e98,c3s-002,0,,10,8,5,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,1,1,1,,,,,,,,,,
18373,dae4ca39-3c88-4adc-b573-99781bd1e335,c3s-002,0,,8,6,8,12,2,2,2,2,,,,,,1,2,1,2,,,,,,2,2,2,2,,,,,,,,,,
18374,73c80dba-12f9-4760-ae5a-9d5e74c1d1db,c3s-002,0,,4,4,5,12,1,1,1,1,,,,,,1,1,1,1,,,,,,1,1,2,1,,,,,,,,,,
18375,b58f1c50-67b4-403a-9d22-6508c32bef48,c3s-002,0,,4,4,6,12,1,1,1,1,,,,,,1,1,1,1,,,,,,2,1,2,1,,,,,,,,,,
18376,ace13ba1-59fc-419a-97dd-9e81a6a6e8d6,c3s-002,0,,8,5,6,12,2,2,2,2,,,,,,1,1,1,2,,,,,,2,2,1,1,,,,,,,,,,
18377,01497514-7efe-4bba-8771-6da2db0a7ffe,c3s-002,0,,12,12,5,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,1,1,1,,,,,,,,,,
18378,d977b6a5-aa7c-4df4-b83f-b57777129e5a,c3s-002,0,,8,10,9,12,2,2,2,2,,,,,,3,3,2,2,,,,,,2,3,2,2,,,,,,,,,,
18379,b193d257-6e3f-4a88-bbd9-72a12833d240,c3s-002,0,,7,4,8,12,2,2,1,2,,,,,,0,2,1,1,,,,,,2,2,2,2,,,,,,,,,,
18380,640fde85-c05c-463a-a1ab-c5a583224af3,c3s-002,0,,9,9,10,12,2,2,2,3,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18381,7256f2f8-f495-46d6-9a6d-d39ae8cece9e,c3s-002,0,,12,8,5,12,3,3,3,3,,,,,,1,1,3,3,,,,,,2,1,1,1,,,,,,,,,,
18383,ca5068e6-4a82-4fb1-a16c-5244450a213c,c3s-002,0,,5,6,4,12,1,2,1,1,,,,,,1,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18384,2dffbae1-afd4-41bb-af16-03ba3fd72cc3,c3s-002,0,,5,8,4,12,2,1,1,1,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18386,d8244efc-42d6-423a-b96f-a91bccf016d6,c3s-002,0,,12,11,4,12,3,3,3,3,,,,,,3,3,2,3,,,,,,1,1,1,1,,,,,,,,,,
18387,d3b1aaab-ffb6-4ffc-aa4d-80d16d961053,c3s-002,0,,8,9,10,12,2,2,2,2,,,,,,3,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18388,361b4eb4-93b9-41c2-b010-f9524c78f069,c3s-002,0,,10,12,5,12,2,3,2,3,,,,,,3,3,3,3,,,,,,1,2,1,1,,,,,,,,,,
18389,401c5f05-19b4-4c00-9efa-1bd3c0d68a22,c3s-002,0,,8,9,8,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18390,43b65859-d975-4c23-bd01-77f3aa90ec29,c3s-002,0,,8,8,3,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,0,,,,,,,,,,
18391,517aa631-7df7-4109-b078-b64f65380879,c3s-002,0,,10,9,9,12,2,3,2,3,,,,,,3,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18392,b79d4c5e-5d68-41bf-ac0d-e12452ca8081,c3s-002,0,,7,8,6,12,2,1,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18393,686c7c60-793c-45c3-bfb0-b93b7a6d118b,c3s-002,0,,10,10,8,12,2,3,2,3,,,,,,2,2,3,3,,,,,,2,2,2,2,,,,,,,,,,
18394,5a04704f-a1c9-4cc3-aedd-9daf2d00a040,c3s-002,0,,8,8,4,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18395,6334a3d2-6b0a-4e49-a4b3-2d37bed6539c,c3s-002,0,,12,12,4,12,3,3,3,3,,,,,,3,3,3,3,,,,,,1,1,1,1,,,,,,,,,,
18396,3a23cf64-9ad4-4e47-9e9f-bcc992326b9e,c3s-002,0,,9,8,8,12,2,2,3,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18398,f2e42259-851d-4422-82d3-22c5d3a06755,c3s-002,0,,10,9,7,12,2,2,3,3,,,,,,3,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18399,7e495d82-9c67-48c5-ab38-86dd7d2dd9b4,c3s-002,0,,10,12,9,12,3,3,2,2,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18401,326cdfe7-3b04-4c53-b262-915d5395a406,c3s-002,0,,10,8,8,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18402,5bd1c1cd-1bf3-409f-a76e-53be1f7e3e9a,c3s-002,0,,3,5,4,12,0,1,1,1,,,,,,0,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18403,215c9118-c7da-40f0-becc-53398fbca513,c3s-002,0,,6,6,5,12,1,1,2,2,,,,,,1,1,2,2,,,,,,1,2,1,1,,,,,,,,,,
18404,8cf3682d-79a1-4827-93ac-c472298c351f,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18405,4e00b71b-dc9a-40fa-9b3a-f2b61fbef77d,c3s-002,0,,8,6,8,12,2,2,2,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18406,afa025aa-8c3d-4573-a56d-910a93dd4e57,c3s-002,0,,10,8,6,12,3,3,2,2,,,,,,2,2,2,2,,,,,,1,2,2,1,,,,,,,,,,
18407,d60c7d0e-c554-4f11-bfdc-8a5f3c9b1ad0,c3s-002,0,,10,11,4,12,3,3,2,2,,,,,,3,3,2,3,,,,,,1,1,1,1,,,,,,,,,,
18408,68a742b8-a40b-43cf-a9cb-2df677b7f775,c3s-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18409,77d0f9da-1be8-4647-90ff-4c1deed92524,c3s-002,0,,8,6,5,12,2,2,2,2,,,,,,1,1,2,2,,,,,,1,1,1,2,,,,,,,,,,
18411,8648919a-e2bf-4d5b-a4b2-06ad06608673,c3s-002,0,,5,5,8,12,1,1,1,2,,,,,,1,1,1,2,,,,,,2,2,2,2,,,,,,,,,,
18412,668fb069-02b1-4a29-b8d6-4845f81c196d,c3s-002,0,,6,8,6,12,1,1,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18413,00c26a7b-74c8-47e6-a21a-c897d8d245b4,c3s-002,0,,9,9,4,12,3,3,2,1,,,,,,3,3,2,1,,,,,,1,2,1,0,,,,,,,,,,
18414,9d1f2f84-6043-480c-9df8-a390c0166459,c3s-002,0,,5,3,7,12,1,1,1,2,,,,,,0,1,1,1,,,,,,2,2,1,2,,,,,,,,,,
18415,165dcc1e-5b18-4ed4-8010-db4b907b260a,c3s-002,0,,7,7,4,12,2,2,2,1,,,,,,2,2,2,1,,,,,,1,1,1,1,,,,,,,,,,
18416,0eee72e5-d48d-461b-872b-df99016ee4d4,c3s-002,0,,11,8,9,12,3,3,2,3,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18417,03969996-940d-40b9-b4b5-d0532dcc3ea1,c3s-002,0,,6,4,4,12,1,1,2,2,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18418,59d47f39-e4e2-415e-911e-56c0480e8d8a,c3s-002,0,,9,9,8,12,2,2,2,3,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18419,4223a4ee-171e-47b6-b25b-888f05f82789,c3s-002,0,,12,11,8,12,3,3,3,3,,,,,,2,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18421,e6d96c81-fe61-4ec2-9bc2-faa043866881,c3s-002,0,,8,6,7,12,2,2,2,2,,,,,,1,1,2,2,,,,,,2,2,2,1,,,,,,,,,,
18422,345532ac-7851-4269-a720-1e4a44570fb4,c3s-002,0,,11,12,9,12,3,3,2,3,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18423,22a94cc1-1956-4186-975d-6734f42d5c6d,c3s-002,0,,10,8,7,12,2,3,2,3,,,,,,2,2,2,2,,,,,,2,2,1,2,,,,,,,,,,
18424,487377d6-b63d-47ba-af1d-87a776e0256c,c3s-002,0,,7,10,7,12,1,1,2,3,,,,,,2,2,3,3,,,,,,2,1,2,2,,,,,,,,,,
18426,7cc0546c-99b6-4891-bd73-d1eed647a3ee,c3s-002,0,,5,5,4,12,1,1,1,2,,,,,,1,1,1,2,,,,,,1,1,1,1,,,,,,,,,,
18427,3bf2196a-891b-49ca-83b4-56f73e85c279,c3s-002,0,,8,8,6,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18428,3c9833c8-a81b-4680-9a7a-f7cdbcf681a5,c3s-002,0,,6,8,4,12,1,1,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18429,dffefd78-39b8-41b4-bb5d-226576cfdd8a,c3s-002,0,,7,8,9,12,0,2,2,3,,,,,,1,1,3,3,,,,,,2,2,3,2,,,,,,,,,,
18430,428b5027-2ecb-44bf-b74b-1cc6f2ec11dd,c3s-002,0,,10,9,8,12,3,3,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18432,6ab6bb60-17b0-4b93-9a2d-f8f764861aea,c3s-002,0,,9,6,4,12,2,2,2,3,,,,,,2,2,1,1,,,,,,1,1,1,1,,,,,,,,,,
18433,777fb93d-6844-4607-9bce-8d16de995ed7,c3s-002,0,,11,8,4,12,3,3,2,3,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18434,631a0df8-2a2a-4102-b217-189d35094397,c3s-002,0,,7,10,9,12,2,1,2,2,,,,,,2,2,3,3,,,,,,2,3,2,2,,,,,,,,,,
18435,d1705861-f5d6-4732-bc57-c69226149bb1,c3s-002,0,,8,10,6,12,2,2,2,2,,,,,,2,3,2,3,,,,,,2,2,1,1,,,,,,,,,,
18436,16aa51d1-b059-4dfa-b247-ef0a3d73e15c,c3s-002,0,,4,4,4,12,1,1,1,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18438,72d4a51d-32ab-4406-819e-393fbc48ca61,c3s-002,0,,10,12,8,12,2,2,3,3,,,,,,3,3,3,3,,,,,,2,3,2,1,,,,,,,,,,
18441,aa3f91ba-5076-4ec8-8c3b-84e85ba04448,c3s-002,0,,5,3,5,12,0,1,2,2,,,,,,0,1,1,1,,,,,,1,1,1,2,,,,,,,,,,
18442,362ac047-521a-427a-9dab-3344846e1f63,c3s-002,0,,12,11,10,12,3,3,3,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18444,35fe05f4-a25c-482f-abe8-c44ec37a24e4,c3s-002,0,,8,4,10,12,2,2,2,2,,,,,,1,1,1,1,,,,,,2,3,2,3,,,,,,,,,,
18445,fa4f3d8a-e223-4a5a-94ae-d34be5e523dd,c3s-002,0,,5,4,9,12,0,1,2,2,,,,,,0,1,1,2,,,,,,2,3,2,2,,,,,,,,,,
18446,3855cc44-ebd5-4903-b166-04e8a043210c,c3s-002,0,,3,4,4,12,0,1,1,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18448,a4f9d775-cafa-4aa8-84f1-febec2fe1923,c3s-002,0,,9,10,10,12,2,2,2,3,,,,,,2,2,3,3,,,,,,3,3,2,2,,,,,,,,,,
18449,aff213ab-49ba-4662-b298-e19b1aced0e4,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,1,2,,,,,,,,,,
18450,5e2662fc-36a3-4bd6-a71a-b335787a917b,c3s-002,0,,10,10,10,12,2,3,2,3,,,,,,2,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18451,c56c447d-83bb-4153-b73e-0a11b2d14fa6,c3s-002,0,,12,6,6,12,3,3,3,3,,,,,,1,1,2,2,,,,,,2,2,1,1,,,,,,,,,,
18453,05d417d4-5850-4ad8-8196-936a32fe9014,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18454,7511d815-902a-469c-acaf-ae4509fffd11,c3s-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18455,ef3b12d1-d22b-43ee-8469-9295a7a59901,c3s-002,0,,4,3,4,12,1,1,1,1,,,,,,1,1,0,1,,,,,,1,1,1,1,,,,,,,,,,
18456,2f7a55d9-f194-4cbb-9908-ad78b127c8d4,c3s-002,0,,6,5,4,12,0,2,2,2,,,,,,0,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18458,057d1160-41e5-4876-842c-20668d709d61,c3s-002,0,,9,12,6,12,2,2,2,3,,,,,,3,3,3,3,,,,,,2,2,1,1,,,,,,,,,,
18459,899c37f9-5fba-4017-8b51-c69789e94a5a,c3s-002,0,,10,8,4,12,3,3,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18460,6c416eb6-9685-4fa5-97a3-bfd189ff7ff7,c3s-002,0,,9,6,4,12,2,2,2,3,,,,,,2,1,2,1,,,,,,1,1,1,1,,,,,,,,,,
18461,91de2a1a-c90f-4c1a-97a4-dc7631ec6854,c3s-002,0,,6,6,4,12,2,1,1,2,,,,,,2,1,1,2,,,,,,1,1,1,1,,,,,,,,,,
18463,94997e75-3b39-4735-94db-2d2715100956,c3s-002,0,,3,3,1,12,1,1,1,0,,,,,,1,1,1,0,,,,,,0,0,1,0,,,,,,,,,,
18464,2cd6e8ca-4e14-4fd7-a4e6-77b94e0dfb9f,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18465,42b7c549-9446-4f28-b3be-9822222841d1,c3s-002,0,,10,8,7,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18466,fef94973-c384-4315-a3d8-aa320fbed4f2,c3s-002,0,,5,7,4,12,1,1,2,1,,,,,,2,2,1,2,,,,,,1,1,1,1,,,,,,,,,,
18467,523cdb11-b2e2-4870-95ba-bdd9dd9ce4ca,c3s-002,0,,9,12,6,12,3,2,2,2,,,,,,3,3,3,3,,,,,,1,2,2,1,,,,,,,,,,
18468,643850fb-9506-4435-890b-f03f29ba03b1,c3s-002,0,,4,6,4,12,1,1,1,1,,,,,,1,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18471,a32a1aaf-68b3-49fe-b895-d9decd1b43b7,c3s-002,0,,9,11,8,12,2,2,2,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18472,dab9ca5c-aa4e-43a2-8d4e-1f5ade2d0ab8,c3s-002,0,,6,8,6,12,1,1,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18473,e3f87b28-bedf-4699-b9ca-a27399b37622,c3s-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18474,b54d8ccc-331b-4baf-a76c-6317ac756bef,c3s-002,0,,10,12,8,12,3,3,2,2,,,,,,3,3,3,3,,,,,,3,2,2,1,,,,,,,,,,
18475,08ccc674-8d10-4940-a1dd-dffe69e3dbee,c3s-002,0,,9,9,8,12,2,2,2,3,,,,,,2,3,2,2,,,,,,2,2,2,2,,,,,,,,,,
18476,1fb531d9-e587-40eb-a67a-ffbab461103d,c3s-002,0,,8,12,10,12,2,2,2,2,,,,,,3,3,3,3,,,,,,3,3,3,1,,,,,,,,,,
18477,75f6a67c-6595-413b-973b-903923741d38,c3s-002,0,,11,11,8,12,3,3,3,2,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18478,11527861-0a15-435f-ad6a-3b7c31a46140,c3s-002,0,,6,8,5,12,1,1,2,2,,,,,,2,2,2,2,,,,,,1,2,1,1,,,,,,,,,,
18479,d0327230-b36a-4827-b0d8-c02b1b042216,c3s-002,0,,11,12,6,12,3,3,3,2,,,,,,3,3,3,3,,,,,,2,2,1,1,,,,,,,,,,
18480,a9cce52e-cd69-46ac-9748-b9fffdef2c95,c3s-002,0,,8,9,9,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,3,2,2,,,,,,,,,,
18481,47926eea-e58a-4ab5-a668-f0c292730663,c3s-002,0,,4,5,7,12,1,1,1,1,,,,,,1,1,1,2,,,,,,2,2,1,2,,,,,,,,,,
18482,a79cb4ca-f9fe-46cb-b584-6bac94e125eb,c3s-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18484,e9f57c8a-c30f-4f80-be2f-ab7f63970759,c3s-002,0,,6,6,6,12,1,1,2,2,,,,,,1,1,2,2,,,,,,2,1,2,1,,,,,,,,,,
18485,365673bf-be94-4569-ba35-832eb7d62a66,c3s-002,0,,10,6,8,12,2,3,2,3,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18488,ce3cd084-f8d3-415e-9b0b-fd38bcfc74dc,c3s-002,0,,5,4,4,12,1,1,2,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18489,62e83993-3ab6-47ae-9c89-d93b34b3799a,c3s-002,0,,12,9,8,12,3,3,3,3,,,,,,2,2,3,2,,,,,,2,2,2,2,,,,,,,,,,
18490,6a8eefcf-0260-47d8-8405-68853f1b2932,c3s-002,0,,8,6,9,12,2,2,2,2,,,,,,1,2,1,2,,,,,,2,3,2,2,,,,,,,,,,
18491,688b3e60-8aca-46c9-bbb8-40cc89b9264f,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18492,144eea4c-16e6-43d3-a5cc-adc272895cec,c3s-002,0,,8,9,6,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,1,2,1,,,,,,,,,,
18494,6336f241-084a-4f89-bc01-e7536968daec,c3s-002,0,,10,8,8,12,2,3,3,2,,,,,,2,2,2,2,,,,,,2,3,2,1,,,,,,,,,,
18495,8e2a0bf1-84b1-4ce5-83df-7f85fd25732f,c3s-002,0,,8,8,6,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18496,5e75616d-1954-499d-bb33-e84f09f3a09b,c3s-002,0,,3,3,4,12,0,1,1,1,,,,,,0,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18497,2461aa26-d18e-4f04-827b-89e3735fccb7,c3s-002,0,,12,6,7,12,3,3,3,3,,,,,,2,1,1,2,,,,,,2,2,2,1,,,,,,,,,,
18498,8cb7f9a0-8046-439b-b5b0-6da9f16a02c1,c3s-002,0,,10,8,8,12,2,3,2,3,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18499,6d0d888f-1b9d-4ab6-bc2f-cb251f91478f,c3s-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,3,2,1,,,,,,,,,,
18500,24b6ebae-ab56-4d41-86ff-b02683a4df9a,c3s-002,0,,12,8,8,12,3,3,3,3,,,,,,2,2,1,3,,,,,,2,2,2,2,,,,,,,,,,
18501,4941dcec-0c77-4315-9eaf-95b083e64783,c3s-002,0,,5,4,4,12,1,1,1,2,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18502,4f8fd5fc-795d-4759-b7a9-62a0471ff9f1,c3s-002,0,,8,9,7,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,1,,,,,,,,,,
18503,2b8bd36a-99db-4e6d-aa7a-e5c189108a1a,c3s-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18504,c36912ba-3018-465e-b276-d265974ce4c4,c3s-002,0,,3,2,5,12,0,1,1,1,,,,,,0,0,1,1,,,,,,1,1,1,2,,,,,,,,,,
18505,d7a8d606-7e3f-4fe2-b5bb-a87fdaa58476,c3s-002,0,,5,8,4,12,1,1,1,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18506,77ab93c8-9d81-43c0-a5f3-c2b8030d93d2,c3s-002,0,,5,7,7,12,1,1,1,2,,,,,,2,2,2,1,,,,,,2,3,1,1,,,,,,,,,,
18507,eb3b087e-35e6-43ed-afce-28b0d45d9284,c3s-002,0,,10,12,10,12,2,3,2,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18508,3b76d860-7bf2-43e1-aa04-687af3596e89,c3s-002,0,,9,9,9,12,2,2,2,3,,,,,,2,2,2,3,,,,,,2,2,2,3,,,,,,,,,,
18509,112df014-9c3f-4314-8086-e70581b6b60f,c3s-002,0,,5,6,8,12,0,1,2,2,,,,,,0,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18510,4d2940be-2ec2-4da2-a11d-efaafd92a428,c3s-002,0,,8,8,5,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,1,1,1,,,,,,,,,,
18511,98337b4b-91ca-4df1-8316-a4e9b1d00b87,c3s-002,0,,4,3,4,12,1,1,1,1,,,,,,0,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18512,526888fb-42d0-4b0e-b71c-0dd845790c31,c3s-002,0,,4,8,8,12,1,1,1,1,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
